"UNITID_P","INSTNM","BRANCH","Address","City","State","Zip","sector_cd","sector_desc","men_total","women_total","total","MURD5","NEG_M5","FORCIB5","NONFOR5","ROBBE5","AGG_A5","BURGLA5","VEHIC5","ARSON5","MURD6","NEG_M6","FORCIB6","NONFOR6","ROBBE6","AGG_A6","BURGLA6","VEHIC6","ARSON6","MURD7","NEG_M7","FORCIB7","NONFOR7","ROBBE7","AGG_A7","BURGLA7","VEHIC7","ARSON7","FILTER05","FILTER06","FILTER07"
24334602,"Universidad Del Este","University Center Cabo Rojo","Carr. 100 Sector Miradero Km. 4.8","Cabo Rojo","PR",6231159,2,"Private nonprofit, 4-year or above",3597,7697,11294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24334603,"Universidad Del Este","University Center Manati","Carr No. 2 Edificio Puerta del Norte 4to Piso","Manati","PR",674,2,"Private nonprofit, 4-year or above",3597,7697,11294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24334604,"Universidad Del Este","University Center Santa Isabel","PO Box 756","Santa Isabel","PR",7579998,2,"Private nonprofit, 4-year or above",3597,7697,11294,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24334605,"Universidad Del Este","University Center Utuado","Ave. Fernando Ribas Dominicci Carr 111 Km. 1.8","Utuado","PR",641,2,"Private nonprofit, 4-year or above",3597,7697,11294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24334606,"Universidad Del Este","University Center Yauco","Calle Santo Domingo Final No. 29","Yauco","PR",698,2,"Private nonprofit, 4-year or above",3597,7697,11294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24338201,"Ramirez College of Business and Technology","RAMIREZ COLLEGE OF BUSINESS AND TECHNOLOGY","Ponce de Leon #1057","San Juan","PR",9281360,6,"Private for-profit, 2-year",74,223,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,1,1
24340701,"Ryder Memorial School for Practical Nursing","Main Campus","Calle Font Martelo #355","HUMACAO","PR",792,8,"Private nonprofit, less-than 2-year",3,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24341601,"Rogies School of Beauty Culture-Santurce","Main Campus","AVE PONCE DE LEON 1315","SANTURCE","PR",910,9,"Private for-profit, less-than 2-year",52,124,176,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24344301,"University of Sacred Heart","UNIVERSITY OF THE SACRED HEART","CALLE ROSALES  PDA 26 1/2","SANTURCE","PR",909,2,"Private nonprofit, 4-year or above",1889,3595,5484,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3,0,0,1,1,1
24349801,"Seminario Evangelico de Puerto Rico","Evangelical Seminary of Puerto Rico","776 PONCE DE LEON AVENUE","SAN JUAN","PR",9252207,2,"Private nonprofit, 4-year or above",102,99,201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
24356801,"Universidad Central Del Caribe","UNIVERSIDAD CENTRLA DEL CARIBE","RAMON RUIZ ARNAU UNIVERSITY HOSPITAL LAUREL AVE","BAYAMON","PR",9606032,2,"Private nonprofit, 4-year or above",NA,NA,NA,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1
24357701,"Universidad Politecnica de Puerto Rico","Main Campus","377 PONCE DE LEON AVE","HATO REY","PR",918,2,"Private nonprofit, 4-year or above",4431,1490,5921,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1
24358601,"Pontifical Catholic University of Puerto Rico-Mayaguez","Pontifical Catholic University of Puerto Rico","482 Calle Post S","MAYAGUEZ","PR",6801326,2,"Private nonprofit, 4-year or above",NA,NA,NA,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24360101,"Universidad Del Turabo","Main Campus","CARR. # 189 KM 3.3","GURABO","PR",7783030,2,"Private nonprofit, 4-year or above",NA,NA,NA,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,1,1,1
24360102,"Universidad Del Turabo","Yabucoa Campus","Carr. # 901 k.m. 1.4 Bo. Juan Martin","Yabucoa","PR",767,2,"Private nonprofit, 4-year or above",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24360103,"Universidad Del Turabo","Cayey Campus","Carr. # 14 Edificio La Sierra K.m. 70.6 Bo Montell","Cayey","PR",737,2,"Private nonprofit, 4-year or above",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24360104,"Universidad Del Turabo","Naguabo Campus","Calle Buenos Aires Urbanizacion Diplo","Naguabo","PR",718,2,"Private nonprofit, 4-year or above",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24360105,"Universidad Del Turabo","Isabela Campus","Apartado 807","Isabela","PR",6620807,2,"Private nonprofit, 4-year or above",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24360106,"Universidad Del Turabo","Ponce Campus","Carr. #14 Km 3.4 Bo. Machuelos","Ponce","PR",732,2,"Private nonprofit, 4-year or above",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
24360107,"Universidad Del Turabo","Barceloneta Campus","Carr. #2 Km 59 Sector Tibur?n","Barceloneta","PR",617,2,"Private nonprofit, 4-year or above",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
24363801,"College of Micronesia-FSM","Main Campus","PO BOX 159 KOLONIA","Pohnpei","FM",96941,4,"Public, 2-year",1187,1192,2379,0,0,0,0,3,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,2,0,0,1,1,1
24363802,"College of Micronesia-FSM","Chuuk Campus","PO BOX 879 WENO","CHUUK","FM",96942,4,"Public, 2-year",1187,1192,2379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24363803,"College of Micronesia-FSM","Kosrae Campus","PO BOX 37 TOFOL","Kosrae","FM",96944,4,"Public, 2-year",1187,1192,2379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
24363804,"College of Micronesia-FSM","Yap Campus","PO BOX 286 COLONIA","Colonia","FM",969430286,4,"Public, 2-year",1187,1192,2379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24363805,"College of Micronesia-FSM","Pohnpei State Campus","Pohnpei State Campus, College of Micronesia-FSM, P.O. Box 614, Kolonia, Pohnpei FM,96941, Tel: 691 320 3795, Fax: 691 320 3799, e-mail: pennyw@comfsm.fm","Pohnpei","FM",96941,4,"Public, 2-year",1187,1192,2379,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24363806,"College of Micronesia-FSM","FSM Fisheries and Maritime Institute (FMI)","College of Micronesia-FSM, P.O. Box 1056, Colonia, Yap, FM 96943,Tel: 691 350 5244, Fax: 691 350 5245, email: mewarmai@comfsm.fm","Colonia","FM",969431056,4,"Public, 2-year",1187,1192,2379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24364701,"Palau Community College","Main Campus","MEDALAII","Koror","PW",96940,4,"Public, 2-year",309,359,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24366501,"University of the Virgin Islands","St. Thomas Campus (Main Campus)","2 JOHN BREWERS BAY","CHARLOTTE AMALIE","VI",8029990,1,"Public, 4-year or above",582,1802,2384,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24366502,"University of the Virgin Islands","Kingshill Branch Campus","RR1 - 10,000 Kingshill","St. Croix","VI",850,1,"Public, 4-year or above",582,1802,2384,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,1,1,1
24374401,"Stanford University","Main Campus","Building 10","STANFORD","CA",943052061,2,"Private nonprofit, 4-year or above",NA,NA,NA,0,0,4,0,1,7,111,45,2,0,0,10,2,3,11,107,46,2,0,0,12,0,5,10,137,34,6,1,1,1
24374402,"Stanford University","Stanford in Washington","2661 Connecticut Ave, N.W.","Washington","DC",20008,2,"Private nonprofit, 4-year or above",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24374403,"Stanford University","Hopkins Marine Station","Oceanview Boulevard","Pacific Grove","CA",939503094,2,"Private nonprofit, 4-year or above",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24374404,"Stanford University","Stanford in Santiago","Santiago, Chile","santiago","",0,2,"Private nonprofit, 4-year or above",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24374405,"Stanford University","Stanford Program in Moscow","Moscow, Russia","Moscow,","",0,2,"Private nonprofit, 4-year or above",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24374406,"Stanford University","Stanford in Berlin","Berlin, Germany","Berlin","",0,2,"Private nonprofit, 4-year or above",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24374407,"Stanford University","Stanford Japan Center","Kyoto, Japan","Kyoto","",0,2,"Private nonprofit, 4-year or above",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24374408,"Stanford University","Stanford in Paris","Paris, France","Paris","",0,2,"Private nonprofit, 4-year or above",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
24374409,"Stanford University","Stanford in Florence","Florence, Italy","Florence,","",0,2,"Private nonprofit, 4-year or above",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24374410,"Stanford University","Stanford in Oxford","Oxford, England","Oxford","",0,2,"Private nonprofit, 4-year or above",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24374412,"Stanford University","Stanford in Beijing","Beijing, China","Beijing","",0,2,"Private nonprofit, 4-year or above",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24376201,"The University of Connecticut School of Medicine and Dentistry","Main Campus","263 FARMINGTON AVE","FARMINGTON","CT",6032,1,"Public, 4-year or above",210,277,487,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1
24378001,"Purdue University-Main Campus","Main Campus","1076 FREEHAFER HALL","WEST LAFAYETTE","IN",479071076,1,"Public, 4-year or above",23815,16719,40534,0,0,4,0,0,3,13,5,0,0,0,4,0,2,8,39,2,0,0,0,9,0,2,1,72,4,0,1,1,1
24379901,"Blue Hills Regional Technical School","Main Campus","800 RANDOLPH ST","CANTON","MA",20219103,7,"Public, less-than 2-year",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
24380501,"Ohr Somayach","Main Campus","142 Rte 306","MONSEY","NY",10952,2,"Private nonprofit, 4-year or above",NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
24382301,"Parker College of Chiropractic","PARKER COLLEGE OF CHIROPRACTIC","2500 WALNUT HILL LN","DALLAS","TX",752295668,2,"Private nonprofit, 4-year or above",656,362,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1
24383201,"EDP College of Puerto Rico Inc","EDP COLLEGE HATO REY","PONCE DE LEON AVE. #560","Hato Rey","PR",919,3,"Private for-profit, 4-year or above",435,557,992,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1
24384101,"ICPR Junior College-General Institutional","Main Campus","558 MUNOZ RIVERA AVE","HATO REY","PR",9190304,6,"Private for-profit, 2-year",197,245,442,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24390201,"Gaither and Company Beauty College","MAIN CAMPUS","414 E WILLOW ST","SCOTTSBORO","AL",35768,9,"Private for-profit, less-than 2-year",NA,NA,NA,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
24401101,"ITT Technical Institute-Sylmar","Main Campus","12669 ENCINITAS AVE","SYLMAR","CA",913423664,3,"Private for-profit, 4-year or above",NA,NA,NA,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1
24415401,"ITT Technical Institute-Thornton","Main Campus","500 E 84TH AVE STE B12","THORNTON","CO",802295338,3,"Private for-profit, 4-year or above",NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24419001,"Widener University-Delaware Campus","Delaware Campus","4601 CONCORD PIKE","WILMINGTON","DE",19803,2,"Private nonprofit, 4-year or above",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1
24423301,"City College","Main Campus","2000 West Commercial Blvd, Suite 200","FT LAUDERDALE","FL",333093073,2,"Private nonprofit, 4-year or above",NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24427901,"Meridian Career Institute","Main Campus","7020 Professional Pkwy E","SARASOTA","FL",34240,9,"Private for-profit, less-than 2-year",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24443701,"Georgia Perimeter College","Clarkston Campus","555 N. Indian Creek Drive","Clarkston","GA",30021,4,"Public, 2-year",8236,13237,21473,0,0,0,0,0,2,1,7,0,0,0,0,0,1,0,2,4,0,0,0,1,0,0,0,3,5,0,1,1,1
24443702,"Georgia Perimeter College","Dunwoody Campus","2101 Womack Road","Dunwoody","GA",30338,4,"Public, 2-year",8236,13237,21473,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1
24443703,"Georgia Perimeter College","Decatur Campus","3251 Panthersville Road","Decatur","GA",30034,4,"Public, 2-year",8236,13237,21473,0,0,0,0,0,2,0,6,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,3,0,1,1,1
24443704,"Georgia Perimeter College","Lawrenceville Campus","1000 University Center Lane","Lawrenceville","GA",30043,4,"Public, 2-year",NA,NA,NA,0,0,0,0,0,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
24443705,"Georgia Perimeter College","Newton Campus","239 Cedar Lane","Convington","GA",30014,4,"Public, 2-year",8236,13237,21473,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24444601,"Dekalb Technical College","Main Campus","495 N INDIAN CREEK DR","CLARKSTON","GA",300212397,4,"Public, 2-year",1484,2335,3819,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24446401,"Hawai'i Theological Seminary","Main Campus (Aiea)","99-860 Iwaena Street, Suite 202","Aiea","HI",96701,2,"Private nonprofit, 4-year or above",NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
24449101,"Headmasters School of Hair Design","Main Campus","317 COEUR D ALENE AVE","COEUR D ALENE","ID",83814,6,"Private for-profit, 2-year",1,91,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24456101,"Cortiva Institute-Chicago","Main Campus","17 N. State Street - Suite 500","CHICAGO","IL",60602,9,"Private for-profit, less-than 2-year",85,289,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24461301,"Environmental Technical Institute","Main Campus","1101 W THORNDALE AVE","ITASCA","IL",601431334,9,"Private for-profit, less-than 2-year",256,2,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24503201,"Southwestern College","SOUTHWESTERN COLLEGE","8095 CONNECTOR DR","FLORENCE","KY",41042,6,"Private for-profit, 2-year",56,227,283,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24506901,"Trend Setters Academy of Beauty Culture-Elizabethtown","BRANCH CAMPUS","622 B Westport Road","Elizabethtown","KY",42701,6,"Private for-profit, 2-year",1,52,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
24528101,"Traxlers School of Hair","Main Campus","2845 SUNCREST DR","JACKSON","MS",39212,9,"Private for-profit, less-than 2-year",63,23,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
24529001,"J & J Hair Design College","Main Campus","116 E FRANKLIN ST","CARTHAGE","MS",39051,9,"Private for-profit, less-than 2-year",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24534201,"Vatterott College","Vatterott College - Main Campus","8580 Evans Avenue","Berkeley","MO",63134,3,"Private for-profit, 4-year or above",481,183,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24562501,"Warren County Community College","Main Campus","475 RTE 57 WEST","WASHINGTON","NJ",78824343,4,"Public, 2-year",672,1070,1742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24565201,"St John's College","St. John's College - Santa Fe","1160 CAMINO CRUZ BLANCA","SANTA FE","NM",875054599,2,"Private nonprofit, 4-year or above",326,209,535,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,1,1,1
24573101,"Yeshiva and Kollel Harbotzas Torah","Main Campus","1049 E 15TH ST","BROOKLYN","NY",11230,2,"Private nonprofit, 4-year or above",24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24577701,"Bais Medrash Elyon","Main Campus","73 MAIN ST","MONSEY","NY",10952,2,"Private nonprofit, 4-year or above",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24583801,"Antioch University-Los Angeles Branch","Main Campus","400 Corporate Pointe","Culver City","CA",902307615,2,"Private nonprofit, 4-year or above",178,498,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24584701,"Antioch University-Santa Barbara","Antioch University at Santa Barbara","801 GARDEN ST, #101","SANTA BARBARA","CA",931011581,2,"Private nonprofit, 4-year or above",78,269,347,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24586501,"Antioch University New England","Main Campus","40 AVON ST","KEENE","NH",3431,2,"Private nonprofit, 4-year or above",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24588301,"Antioch University Seattle","Main Campus","2326 Sixth Avenue","Seattle","WA",981211814,2,"Private nonprofit, 4-year or above",188,728,916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24589201,"Antioch University McGregor","Antioch University McGregor","900 Dayton ST","Yellow Springs","OH",45387,2,"Private nonprofit, 4-year or above",204,477,681,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
24595301,"Mid-America Christian University","Main Campus","3500 SW 119TH ST","OKLAHOMA CITY","OK",731709797,2,"Private nonprofit, 4-year or above",459,411,870,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,1,1,1
24596201,"Platt College","Main Campus","3801 S SHERIDAN","TULSA","OK",74145,6,"Private for-profit, 2-year",42,383,425,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
24598001,"Ponca City Beauty College","PONCA CITY BEAUTY COLLEGE INC (245980","122 N FIRST ST","PONCA CITY","OK",74601,9,"Private for-profit, less-than 2-year",1,39,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24598002,"Ponca City Beauty College","Bartlesville Beauty College","108 South Seneca","Bartlesville","OK",74003,9,"Private for-profit, less-than 2-year",1,39,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
24599901,"Francis Tuttle Technology Center","Rockwell Campus","12777 N ROCKWELL AVE","OKLAHOMA CITY","OK",731422789,7,"Public, less-than 2-year",897,906,1803,0,0,0,0,0,1,10,0,0,0,0,0,0,0,4,3,0,2,0,0,0,0,0,1,3,0,0,1,1,1
24599902,"Francis Tuttle Technology Center","Francis Tuttle-Portland Campus","3500 NW 150th","Oklahoma City","OK",73134,7,"Public, less-than 2-year",897,906,1803,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,1,1,1
24599903,"Francis Tuttle Technology Center","Reno Campus","7301 West Reno Ave","Oklahoma City","OK",73127,7,"Public, less-than 2-year",897,906,1803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24600801,"Career Point Institute","Main Campus","3138 S GARNETT","TULSA","OK",74146,9,"Private for-profit, less-than 2-year",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24601701,"Central Technology Center","Main Campus","3 COURT CIR","DRUMRIGHT","OK",74030,7,"Public, less-than 2-year",453,460,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24603501,"Apollo College-Portland Inc","Main Campus","2004 Lloyd Center, 3rd Floor","PORTLAND","OR",972321309,6,"Private for-profit, 2-year",NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,1
24603502,"Apollo College-Portland Inc","Spokane Campus","10102 E. Knox, Suite 200","SPOKANE","WA",992064187,6,"Private for-profit, 2-year",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24607101,"Career Technology Center of Lackawanna County","Main Campus","3201 ROCKWELL AVE","SCRANTON","PA",18508,7,"Public, less-than 2-year",4,37,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,2,0,0,0,1,1,1
24620201,"Kaplan Career Institute","Main Campus","2416 21ST AVE S STE 300","NASHVILLE","TN",372125318,3,"Private for-profit, 4-year or above",48,325,373,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
24626601,"Career Centers of Texas-El Paso","Main Campus","8360 BURNHAM RD STE 100","EL PASO","TX",78207,9,"Private for-profit, less-than 2-year",159,501,660,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24634501,"Houston Graduate School of Theology","Main Campus","2501 Central Parkway, Ste. A19","HOUSTON","TX",77092,2,"Private nonprofit, 4-year or above",146,86,232,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24635401,"Palo Alto College","Main Campus","1400 VILLARET","SAN ANTONIO","TX",782242499,4,"Public, 2-year",2926,4736,7662,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,1,1
24640601,"Sebring Career Schools","Branch Campus","2505 Lake Rd. Suite 1","HUNTSVILLE","TX",77340,9,"Private for-profit, less-than 2-year",8,24,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24641501,"San Antonio Beauty College 3","San Antonio Beauty College #3","4130 NACO PERRIN","SAN ANTONIO","TX",78217,9,"Private for-profit, less-than 2-year",9,106,115,0,0,0,0,10,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
24646001,"Central Texas Beauty College","Main Campus","1400 N. Mays St.","ROUND ROCK","TX",786644604,9,"Private for-profit, less-than 2-year",8,66,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24659401,"Martins College of Cosmetology-Manitowoc","MARTINS COLLEGE OF COSMETOLOGY","1034 S 18TH ST","MANITOWOC","WI",542205040,6,"Private for-profit, 2-year",2,64,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24678901,"Unification Theological Seminary","Main Campus","30 SEMINARY DRIVE","BARRYTOWN","NY",12571,2,"Private nonprofit, 4-year or above",113,51,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
