"zip","TOTAL10","TOTAL11","TOTAL5","TOTAL7","TOTAL12","TOTAL9","TOTAL6","TOTAL13","TOTAL8","TOTAL15","TOTAL14","RAPE5","RAPE6","RAPE7","RAPE8","RAPE9","RAPE10","RAPE11","RAPE12","RAPE15","RAPE14","RAPE13","latitude","longitude","state","sector_desc.x","INSTNM","primary_city","county"
87313,1777,1777,247,751,1777,1173,247,NA,751,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,35.68,-108.14,"NM","Public, 2-year","Navajo Technical College","Crownpoint","McKinley County"
87313,NA,NA,NA,NA,NA,NA,NA,1686,NA,1686,1686,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,35.68,-108.14,"NM",NA,"Navajo Technical University","Crownpoint","McKinley County"
87402,9463,9463,6991,8990,9463,9470,6991,7254,8990,7254,7254,0,0,1,0,0,0,0,0,0,0,0,36.78,-108.14,"NM","Public, 2-year","San Juan College","Farmington","San Juan County"
87420,1970,1970,1657,1935,1970,2021,1657,1490,1935,1490,1490,0,0,0,0,0,0,0,0,0,0,0,36.79,-108.69,"NM","Public, 2-year","Dine College","Shiprock","San Juan County"
87505,NA,NA,672,221,NA,NA,672,NA,221,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,35.67,-105.95,"NM","Private nonprofit, 4-year or above","College of Santa Fe","Santa Fe","Santa Fe County"
87505,NA,NA,535,500,NA,NA,535,NA,500,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,35.67,-105.95,"NM","Private nonprofit, 4-year or above","St John's College","Santa Fe","Santa Fe County"
87505,NA,NA,NA,42,NA,NA,NA,72,42,72,72,NA,NA,0,0,NA,NA,NA,NA,0,0,0,35.67,-105.95,"NM",NA,"Southwest Acupuncture College-Santa Fe","Santa Fe","Santa Fe County"
87505,NA,NA,NA,NA,NA,NA,NA,919,NA,919,919,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,35.67,-105.95,"NM",NA,"Santa Fe University of Art and Design","Santa Fe","Santa Fe County"
87505,NA,NA,NA,NA,NA,NA,NA,88,NA,88,88,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,35.67,-105.95,"NM",NA,"Vogue College of Cosmetology-Santa Fe","Santa Fe","Santa Fe County"
87505,NA,NA,NA,NA,NA,NA,NA,390,NA,390,390,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,35.67,-105.95,"NM",NA,"St. John's College","Santa Fe","Santa Fe County"
87507,NA,NA,138,130,NA,NA,138,168,130,168,168,0,0,0,0,NA,NA,NA,NA,0,0,0,35.6,-106.11,"NM","Private nonprofit, 4-year or above","Southwestern College","Santa Fe","Santa Fe County"
87508,392,392,19,350,392,374,19,493,350,493,493,0,0,0,0,0,0,0,0,0,0,0,35.53,-105.97,"NM","Public, 4-year or above","Institute of American Indian and Alaska Native Culture","Santa Fe","Santa Fe County"
87508,4956,4956,3963,4630,4956,4893,3963,4880,4630,4880,4880,0,0,0,0,0,0,0,0,0,0,0,35.53,-105.97,"NM","Public, 2-year","Santa Fe Community College","Santa Fe","Santa Fe County"
87532,1633,1633,2237,2066,1633,1714,2237,923,2066,923,923,0,0,0,0,0,2,0,0,0,0,1,36,-106.06,"NM","Public, 4-year or above","Northern New Mexico College","Espanola","Santa Fe County"
87532,NA,NA,NA,434,NA,NA,NA,519,434,519,519,NA,NA,0,0,NA,NA,NA,NA,0,0,0,36,-106.06,"NM",NA,"Ocean County Vocational-Technical School","Espanola","Santa Fe County"
87544,683,683,NA,683,683,698,NA,946,683,946,946,NA,NA,0,1,0,0,0,0,0,0,0,35.89,-106.28,"NM",NA,"University of New Mexico-Los Alamos Campus","Los Alamos","Los Alamos County"
87557,NA,NA,10829,10891,NA,NA,10829,11643,10891,11643,11643,0,0,0,0,NA,NA,NA,NA,0,0,0,36.36,-105.6,"NM","Private nonprofit, 4-year or above","Southern Methodist University","Ranchos De Taos","Taos County"
87557,NA,NA,NA,1429,NA,NA,NA,NA,1429,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,36.36,-105.6,"NM",NA,"University of New Mexico-Taos Branch","Ranchos De Taos","Taos County"
87557,NA,NA,NA,NA,NA,NA,NA,1726,NA,1726,1726,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,36.36,-105.6,"NM",NA,"University of New Mexico-Taos Campus","Ranchos De Taos","Taos County"
87701,3729,3729,3457,3739,3729,3781,3457,3499,3739,3499,3499,0,0,1,0,1,1,2,0,0,0,0,35.59,-105.22,"NM","Public, 4-year or above","New Mexico Highlands University","Las Vegas","San Miguel County"
87701,NA,NA,NA,1791,NA,NA,NA,1481,1791,1481,1481,NA,NA,0,0,NA,NA,NA,NA,0,0,0,35.59,-105.22,"NM",NA,"Luna Community College","Las Vegas","San Miguel County"
87747,NA,NA,NA,1791,NA,NA,NA,1481,1791,1481,1481,NA,NA,0,0,NA,NA,NA,NA,0,0,0,36.36,-104.59,"NM",NA,"Luna Community College","Springer","Colfax County"
87801,2105,2105,1745,1761,2105,1859,1745,2150,1761,2150,2150,0,0,0,0,0,1,1,0,0,0,0,34.05,-106.9,"NM","Public, 4-year or above","New Mexico Institute of Mining and Technology","Socorro","Socorro County"
88001,1128,1128,NA,1087,1128,1334,NA,NA,1087,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,32.29,-106.75,"NM",NA,"Olympian University of Cosmetology","Las Cruces","Doña Ana County"
88001,9270,9270,NA,NA,9270,NA,NA,8252,NA,8252,8252,NA,NA,NA,NA,NA,0,0,0,0,0,0,32.29,-106.75,"NM",NA,"New Mexico State University-Dona Ana","Las Cruces","Doña Ana County"
88001,NA,NA,NA,NA,NA,NA,NA,1068,NA,1068,1068,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,32.29,-106.75,"NM",NA,"Olympian Academy of Cosmetology","Las Cruces","Doña Ana County"
88003,9270,9270,7803,9021,9270,9803,7803,8252,9021,8252,8252,2,3,6,5,0,7,3,3,2,4,4,32.28,-106.75,"NM","Public, 2-year","New Mexico State University-Dona Ana","Las Cruces","Doña Ana County"
88003,17651,17651,16722,18526,17651,18024,16722,15490,18526,15490,15490,2,3,6,5,4,7,3,3,2,4,4,32.28,-106.75,"NM","Public, 4-year or above","New Mexico State University-Main Campus","Las Cruces","Doña Ana County"
88005,NA,NA,NA,NA,NA,NA,NA,48,NA,48,48,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,32.26,-106.82,"NM",NA,"Massage Therapy Trainining Institute","Las Cruces","Doña Ana County"
88007,NA,NA,34,34,NA,NA,34,NA,34,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,32.44,-106.92,"NM","not Dertermined yet","Massage Therapy Training Institute Inc","Las Cruces","Doña Ana County"
88008,NA,NA,NA,5120,NA,NA,NA,NA,5120,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,31.84,-106.68,"NM",NA,"University of Phoenix-New Mexico Campus","Santa Teresa","Doña Ana County"
88008,NA,NA,NA,NA,NA,NA,NA,953,NA,953,953,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,31.84,-106.68,"NM",NA,"University of Phoenix-New Mexico","Santa Teresa","Doña Ana County"
88011,9270,9270,NA,NA,9270,NA,NA,8252,NA,8252,8252,NA,NA,NA,NA,NA,0,0,0,0,0,0,32.33,-106.75,"NM",NA,"New Mexico State University-Dona Ana","Las Cruces","Doña Ana County"
88011,NA,NA,NA,NA,NA,NA,NA,4349,NA,4349,4349,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,32.33,-106.75,"NM",NA,"Vista College","Las Cruces","Doña Ana County"
88021,9270,9270,NA,NA,9270,NA,NA,8252,NA,8252,8252,NA,NA,NA,NA,NA,0,0,0,0,0,0,31.95,-107.02,"NM",NA,"New Mexico State University-Dona Ana","Anthony","Doña Ana County"
88061,NA,NA,NA,3370,NA,NA,NA,3354,3370,3354,3354,NA,NA,0,0,NA,NA,NA,NA,1,1,0,32.78,-108.26,"NM",NA,"Western New Mexico University","Silver City","Grant County"
88063,9270,9270,NA,NA,9270,NA,NA,8252,NA,8252,8252,NA,NA,NA,NA,NA,0,0,0,0,0,0,31.79,-106.57,"NM",NA,"New Mexico State University-Dona Ana","Sunland Park","Doña Ana County"
88101,3672,3672,3706,4282,3672,3914,3706,3133,4282,3133,3133,0,0,0,0,0,0,0,0,0,0,0,34.41,-103.2,"NM","Public, 2-year","Clovis Community College","Clovis","Curry County"
88101,NA,NA,5899,5886,NA,NA,5899,5231,5886,5231,5231,0,0,0,0,NA,NA,NA,NA,0,0,0,34.41,-103.2,"NM","Private nonprofit, 4-year or above","Wayland Baptist University","Clovis","Curry County"
88101,NA,NA,NA,NA,NA,NA,NA,13740,NA,13740,13740,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,34.41,-103.2,"NM",NA,"Embry-Riddle Aeronautical University-Worldwide","Clovis","Curry County"
88130,5804,5804,4173,4679,5804,5566,4173,5725,4679,5725,5725,1,1,1,3,0,0,0,0,4,3,2,34.18,-103.34,"NM","Public, 4-year or above","Eastern New Mexico University-Main Campus","Portales","Roosevelt County"
88201,490,490,466,416,490,464,466,428,416,428,428,0,0,1,1,1,0,0,0,0,0,1,33.64,-104.38,"NM","Public, 2-year","New Mexico Military Institute","Roswell","Chaves County"
88201,NA,NA,NA,1087,NA,NA,NA,NA,1087,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,33.64,-104.38,"NM",NA,"Olympian University of Cosmetology","Roswell","Chaves County"
88201,1128,1128,NA,NA,1128,1334,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,33.64,-104.38,"NM",NA,"Olympian University of Cosmetology","Roswell","Chaves County"
88201,NA,NA,NA,NA,NA,NA,NA,1068,NA,1068,1068,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,33.64,-104.38,"NM",NA,"Olympian Academy of Cosmetology","Roswell","Chaves County"
88202,NA,NA,415,1158,NA,NA,415,NA,1158,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,33.37,-104.52,"NM","Private for-profit, less-than 2-year","Lincoln Technical Institute","Roswell","Chaves County"
88202,NA,NA,3917,NA,NA,NA,3917,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.37,-104.52,"NM","Public, 2-year","Eastern New Mexico University-Roswell Campus","Roswell","Chaves County"
88202,843,843,NA,NA,843,992,NA,427,NA,427,427,NA,NA,NA,NA,0,0,0,0,0,0,0,33.37,-104.52,"NM",NA,"Lincoln Technical Institute-Edison","Roswell","Chaves County"
88203,4193,4193,NA,4347,4193,4010,NA,2679,4347,2679,2679,NA,NA,2,6,8,2,4,2,0,0,3,33.33,-104.52,"NM",NA,"Eastern New Mexico University-Roswell Campus","Roswell","Chaves County"
88220,2060,2060,1425,2043,2060,1747,1425,1931,2043,1931,1931,0,0,0,0,0,0,0,0,0,0,0,32.4,-104.23,"NM","Public, 2-year","New Mexico State University-Carlsbad","Carlsbad","Eddy County"
88240,2949,2949,NA,2313,2949,3160,NA,2923,2313,2923,2923,NA,NA,0,0,0,1,0,0,0,0,0,32.73,-103.16,"NM",NA,"New Mexico Junior College","Hobbs","Lea County"
88240,NA,NA,NA,528,NA,NA,NA,1059,528,1059,1059,NA,NA,0,0,NA,NA,NA,NA,0,0,0,32.73,-103.16,"NM",NA,"University of the Southwest","Hobbs","Lea County"
88310,3173,3173,2512,3641,3173,3371,2512,1848,3641,1848,1848,0,0,0,0,0,0,0,0,0,0,0,32.88,-105.95,"NM","Public, 2-year","New Mexico State University-Alamogordo","Alamogordo","Otero County"
88310,1128,1128,NA,1087,1128,1334,NA,NA,1087,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,32.88,-105.95,"NM",NA,"Olympian University of Cosmetology","Alamogordo","Otero County"
88310,NA,NA,NA,NA,NA,NA,NA,1068,NA,1068,1068,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,32.88,-105.95,"NM",NA,"Olympian Academy of Cosmetology","Alamogordo","Otero County"
88330,11765,11765,13259,12775,11765,11759,13259,11720,12775,11720,11720,0,0,0,0,0,0,0,0,0,0,0,32.84,-106.08,"NM","Private nonprofit, 4-year or above","Park University","Holloman Air Force Base","Otero County"
88330,NA,NA,NA,NA,NA,NA,NA,13740,NA,13740,13740,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,32.84,-106.08,"NM",NA,"Embry-Riddle Aeronautical University-Worldwide","Holloman Air Force Base","Otero County"
88345,NA,NA,771,920,NA,NA,771,NA,920,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,33.35,-105.68,"NM","Public, 2-year","Eastern New Mexico University-Ruidoso","Ruidoso","Lincoln County"
88345,NA,NA,NA,NA,NA,NA,NA,719,NA,719,719,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,33.35,-105.68,"NM",NA,"Eastern New Mexico University-Ruidoso Campus","Ruidoso","Lincoln County"
88401,NA,NA,635,991,NA,NA,635,796,991,796,796,0,0,0,0,NA,NA,NA,NA,0,0,0,35.16,-103.72,"NM","Public, 2-year","Mesalands Community College","Tucumcari","Quay County"
88435,NA,NA,NA,1791,NA,NA,NA,1481,1791,1481,1481,NA,NA,0,0,NA,NA,NA,NA,0,0,0,34.94,-104.67,"NM",NA,"Luna Community College","Santa Rosa","Guadalupe County"
89002,NA,NA,15,2516,NA,NA,15,3534,2516,3534,3534,0,0,0,0,NA,NA,NA,NA,0,0,0,36,-114.96,"NV","Public, 4-year or above","Nevada State College","Henderson","Clark County"
89002,NA,NA,15,2516,NA,NA,15,3534,2516,3534,3534,0,0,0,0,NA,NA,NA,NA,0,0,0,36,-114.96,"NV","Public, 4-year or above","Nevada State College","Henderson","Clark County"
89011,40434,40434,34804,37366,40434,39950,34804,49428,37366,49428,49428,15,9,4,4,13,11,12,16,26,32,21,36.08,-114.97,"NV","Public, 4-year or above","Rutgers University-New Brunswick","Henderson","Clark County"
89011,NA,NA,3169,3102,NA,NA,3169,NA,3102,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,36.08,-114.97,"NV","Private for-profit, 4-year or above","University of Phoenix-Las Vegas Campus","Henderson","Clark County"
89011,186,186,NA,205,186,187,NA,136,205,136,136,NA,NA,0,0,0,0,0,0,0,0,0,36.08,-114.97,"NV",NA,"New Brunswick Theological Seminary","Henderson","Clark County"
89011,NA,NA,NA,NA,NA,NA,NA,1396,NA,1396,1396,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,36.08,-114.97,"NV",NA,"University of Phoenix-Nevada","Henderson","Clark County"
89014,NA,NA,NA,1193,NA,NA,NA,NA,1193,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,36.05,-115.05,"NV",NA,"ITT Technical Institute-Henderson","Henderson","Clark County"
89014,NA,NA,NA,833,NA,NA,NA,NA,833,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,36.05,-115.05,"NV",NA,"University of Southern Nevada","Henderson","Clark County"
89014,NA,NA,NA,NA,NA,NA,NA,1447,NA,1447,1447,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,36.05,-115.05,"NV",NA,"Roseman University of Health Sciences","Henderson","Clark County"
89014,NA,NA,NA,NA,NA,NA,NA,1306,NA,1306,1306,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,36.05,-115.05,"NV",NA,"Touro University Nevada","Henderson","Clark County"
89015,35678,35678,NA,NA,35678,NA,NA,33313,NA,33313,33313,NA,NA,NA,NA,NA,NA,0,0,0,0,0,36.04,-114.93,"NV",NA,"College of Southern Nevada","Henderson","Clark County"
89023,1679,1679,1382,1713,1679,2028,1382,NA,1713,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,36.66,-115.99,"NV","Private for-profit, 4-year or above","DeVry University-New Jersey","Mercury","Nye County"
89030,35678,35678,NA,NA,35678,NA,NA,33313,NA,33313,33313,NA,NA,NA,NA,NA,NA,2,0,0,0,0,36.21,-115.12,"NV",NA,"College of Southern Nevada","North Las Vegas","Clark County"
89032,NA,NA,5464,6055,NA,7212,5464,NA,6055,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,36.22,-115.17,"NV","Public, 4-year or above","University of Medicine and Dentistry of New Jersey","North Las Vegas","Clark County"
89032,NA,NA,NA,NA,NA,NA,NA,13740,NA,13740,13740,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,36.22,-115.17,"NV",NA,"Embry-Riddle Aeronautical University-Worldwide","North Las Vegas","Clark County"
89048,3165,3165,NA,3647,3165,3363,NA,3149,3647,3149,3149,NA,NA,0,0,0,0,0,0,0,0,0,36.17,-116,"NV",NA,"Great Basin College","Pahrump","Nye County"
89052,NA,NA,NA,245,NA,NA,NA,NA,245,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,35.98,-115.11,"NV",NA,"Euphoria Institute of Beauty Arts & Sciences","Henderson","Clark County"
89052,NA,NA,NA,NA,NA,NA,NA,155,NA,155,155,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,35.98,-115.11,"NV",NA,"Euphoria Institute of Beauty Arts & Sciences-Green Valley","Henderson","Clark County"
89074,1085,1085,1043,1346,1085,1232,1043,846,1346,846,846,0,0,0,0,0,0,0,0,0,0,0,36.03,-115.07,"NV","Private for-profit, 4-year or above","The Art Institute of Las Vegas","Henderson","Clark County"
89074,NA,NA,176,NA,NA,NA,176,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.03,-115.07,"NV","Private for-profit, 4-year or above","DeVry University-Nevada","Henderson","Clark County"
89074,NA,NA,399,512,NA,NA,399,NA,512,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,36.03,-115.07,"NV","Private for-profit, 4-year or above","International Academy of Design and Technology","Henderson","Clark County"
89074,NA,NA,NA,946,NA,NA,NA,NA,946,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,36.03,-115.07,"NV",NA,"Las Vegas College","Henderson","Clark County"
89074,NA,NA,NA,373,NA,NA,NA,NA,373,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,36.03,-115.07,"NV",NA,"DeVry University-Nevada","Henderson","Clark County"
89074,934,934,NA,NA,934,1031,NA,417,NA,417,417,NA,NA,NA,NA,0,0,0,0,0,0,0,36.03,-115.07,"NV",NA,"Everest College-Henderson","Henderson","Clark County"
89074,NA,NA,NA,NA,NA,NA,NA,126,NA,126,126,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,36.03,-115.07,"NV",NA,"Sanford-Brown College-Las Vegas","Henderson","Clark County"
89074,NA,NA,NA,NA,NA,NA,NA,306,NA,306,306,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,36.03,-115.07,"NV",NA,"DeVry University-Nevada","Henderson","Clark County"
89081,NA,NA,NA,NA,NA,NA,NA,324,NA,324,324,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,36.25,-115.08,"NV",NA,"American Institute of Technology","North Las Vegas","Clark County"
89102,NA,NA,475,NA,NA,NA,475,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.14,-115.18,"NV","Private for-profit, 2-year","Heritage College","Las Vegas","Clark County"
89102,NA,NA,NA,577,NA,NA,NA,NA,577,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,36.14,-115.18,"NV",NA,"Kaplan College-Las Vegas Campus","Las Vegas","Clark County"
89102,NA,NA,NA,681,NA,NA,NA,NA,681,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,36.14,-115.18,"NV",NA,"High-Tech Institute-Las Vegas","Las Vegas","Clark County"
89102,18227,18227,NA,NA,18227,18004,NA,20898,NA,20898,20898,NA,NA,NA,NA,0,0,0,0,0,0,0,36.14,-115.18,"NV",NA,"University of Nevada-Reno","Las Vegas","Clark County"
89102,NA,NA,NA,NA,NA,NA,NA,833,NA,833,833,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,36.14,-115.18,"NV",NA,"Brightwood College-Las Vegas","Las Vegas","Clark County"
89106,27389,27389,27960,29080,27389,27364,27960,28600,29080,28600,28600,0,0,0,0,0,0,0,0,0,0,0,36.18,-115.17,"NV","Public, 4-year or above","University of Nevada-Las Vegas","Las Vegas","Clark County"
89106,NA,NA,244,857,NA,NA,244,NA,857,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,36.18,-115.17,"NV","not Dertermined yet","Academy of Healing Arts","Las Vegas","Clark County"
89106,NA,NA,NA,148,NA,NA,NA,33,148,33,33,NA,NA,0,0,NA,NA,NA,NA,0,0,0,36.18,-115.17,"NV",NA,"Expertise Cosmetology Institute","Las Vegas","Clark County"
89106,NA,NA,NA,NA,NA,NA,NA,426,NA,426,426,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,36.18,-115.17,"NV",NA,"Milan Institute-Las Vegas","Las Vegas","Clark County"
89110,NA,NA,NA,335,NA,NA,NA,NA,335,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,36.17,-115.05,"NV",NA,"Marinello School of Beauty","Las Vegas","Clark County"
89110,389,389,NA,NA,389,424,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,36.17,-115.05,"NV",NA,"Marinello Schools of Beauty-Las Vegas","Las Vegas","Clark County"
89117,NA,NA,NA,236,NA,NA,NA,NA,236,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,36.14,-115.27,"NV",NA,"Euphoria Institute of Beauty Arts & Sciences","Las Vegas","Clark County"
89117,NA,NA,NA,NA,NA,NA,NA,257,NA,257,257,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,36.14,-115.27,"NV",NA,"Euphoria Institute of Beauty Arts & Sciences-Summerlin","Las Vegas","Clark County"
89117,NA,NA,NA,NA,NA,NA,NA,87,NA,87,87,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,36.14,-115.27,"NV",NA,"European Massage Therapy School-Las Vegas","Las Vegas","Clark County"
89118,NA,NA,NA,NA,NA,NA,NA,505,NA,505,505,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,36.07,-115.21,"NV",NA,"Advanced Training Institute","Las Vegas","Clark County"
89119,NA,NA,22,5,NA,NA,22,28,5,28,28,0,0,0,0,NA,NA,NA,NA,0,0,0,36.08,-115.14,"NV","not Dertermined yet","Institute of Professional Careers","Las Vegas","Clark County"
89119,NA,NA,NA,5844,NA,NA,NA,NA,5844,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,36.08,-115.14,"NV",NA,"Apollo College-Phoenix Inc","Las Vegas","Clark County"
89119,NA,NA,NA,NA,NA,NA,NA,485,NA,485,485,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,36.08,-115.14,"NV",NA,"Asher College","Las Vegas","Clark County"
89119,NA,NA,NA,NA,NA,NA,NA,181,NA,181,181,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,36.08,-115.14,"NV",NA,"Casal Institute of Nevada","Las Vegas","Clark County"
89119,NA,NA,NA,NA,NA,NA,NA,370,NA,370,370,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,36.08,-115.14,"NV",NA,"Carrington College-Las Vegas","Las Vegas","Clark County"
89121,NA,NA,820,992,NA,NA,820,NA,992,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,36.12,-115.08,"NV","Private for-profit, 2-year","Pima Medical Institute","Las Vegas","Clark County"
89121,451,451,NA,NA,451,NA,NA,373,NA,373,373,NA,NA,NA,NA,NA,NA,0,0,0,0,0,36.12,-115.08,"NV",NA,"Crescent City Bartending School","Las Vegas","Clark County"
89121,NA,NA,NA,NA,NA,NA,NA,23236,NA,23236,23236,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,36.12,-115.08,"NV",NA,"Nova Southeastern University","Las Vegas","Clark County"
89121,NA,NA,NA,NA,NA,NA,NA,894,NA,894,894,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,36.12,-115.08,"NV",NA,"Pima Medical Institute-Las Vegas","Las Vegas","Clark County"
89123,NA,NA,123,490,NA,NA,123,NA,490,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,36.04,-115.15,"NV","Private for-profit, less-than 2-year","Utah College of Massage Therapy Inc","Las Vegas","Clark County"
89123,NA,NA,NA,NA,NA,NA,NA,878,NA,878,878,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,36.04,-115.15,"NV",NA,"Lincoln Christian University","Las Vegas","Clark County"
89123,NA,NA,NA,NA,NA,NA,NA,285,NA,285,285,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,36.04,-115.15,"NV",NA,"Paul Mitchell the School-Las Vegas","Las Vegas","Clark County"
89123,NA,NA,NA,NA,NA,NA,NA,370,NA,370,370,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,36.04,-115.15,"NV",NA,"Utah College of Massage Therapy-Vegas","Las Vegas","Clark County"
89128,NA,NA,3169,3102,NA,NA,3169,NA,3102,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,36.19,-115.26,"NV","Private for-profit, 4-year or above","University of Phoenix-Las Vegas Campus","Las Vegas","Clark County"
89128,NA,NA,NA,217,NA,NA,NA,NA,217,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,36.19,-115.26,"NV",NA,"Northwest Health Careers","Las Vegas","Clark County"
89128,NA,NA,NA,NA,NA,NA,NA,321,NA,321,321,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,36.19,-115.26,"NV",NA,"Northwest Career College","Las Vegas","Clark County"
89130,NA,NA,80,72,NA,NA,80,204,72,204,204,0,0,0,0,NA,NA,NA,NA,0,0,0,36.24,-115.23,"NV","Private for-profit, less-than 2-year","Nevada Career Institute","Las Vegas","Clark County"
89130,NA,NA,80,72,NA,NA,80,204,72,204,204,0,0,0,0,NA,NA,NA,NA,0,0,0,36.24,-115.23,"NV","Private for-profit, less-than 2-year","Nevada Career Institute","Las Vegas","Clark County"
89131,NA,NA,3169,3102,NA,NA,3169,NA,3102,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,36.3,-115.24,"NV","Private for-profit, 4-year or above","University of Phoenix-Las Vegas Campus","Las Vegas","Clark County"
89135,NA,NA,NA,NA,NA,NA,NA,1396,NA,1396,1396,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,36.09,-115.38,"NV",NA,"University of Phoenix-Nevada","Las Vegas","Clark County"
89144,NA,NA,757,723,NA,NA,757,541,723,541,541,0,0,0,0,NA,NA,NA,NA,0,0,0,36.18,-115.32,"NV","Private for-profit, 2-year","Le Cordon Bleu College of Culinary Arts-Las Vegas","Las Vegas","Clark County"
89146,36,36,223,226,36,157,223,NA,226,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,36.14,-115.22,"NV","Private for-profit, 2-year","Academy of Hair Design","Las Vegas","Clark County"
89146,35678,35678,NA,42108,35678,37717,NA,33313,42108,33313,33313,NA,NA,0,0,0,0,0,0,0,1,0,36.14,-115.22,"NV",NA,"College of Southern Nevada","Las Vegas","Clark County"
89146,NA,NA,NA,NA,NA,NA,NA,48,NA,48,48,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,36.14,-115.22,"NV",NA,"Academy of Hair Design-Las Vegas","Las Vegas","Clark County"
89147,NA,NA,3169,3102,NA,NA,3169,NA,3102,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,36.11,-115.27,"NV","Private for-profit, 4-year or above","University of Phoenix-Las Vegas Campus","Las Vegas","Clark County"
